net,length_um
RF.reg_arr\[20\]\[27\],25.66
_1570_,25.64
RF.reg_arr\[16\]\[19\],25.62
RF.reg_arr\[0\]\[10\],25.6
RF.reg_arr\[17\]\[12\],25.6
RF.reg_arr\[27\]\[28\],25.6
RF.reg_arr\[17\]\[25\],25.58
RF.reg_arr\[17\]\[3\],25.58
RF.reg_arr\[10\]\[16\],25.56
_2424_,25.54
RF.reg_arr\[30\]\[30\],25.525
RF.reg_arr\[0\]\[17\],25.52
RF.reg_arr\[12\]\[30\],25.52
RF.reg_arr\[27\]\[20\],25.51
_2581_,25.48
RF.reg_arr\[19\]\[16\],25.44
_2720_,25.44
_1726_,25.42
_2040_,25.42
_2562_,25.42
RF.reg_arr\[31\]\[5\],25.4
RF.reg_arr\[17\]\[20\],25.375
RF.reg_arr\[8\]\[11\],25.36
_1653_,25.36
_2337_,25.36
RF.reg_arr\[10\]\[14\],25.355
RF.reg_arr\[14\]\[28\],25.35
RF.reg_arr\[18\]\[1\],25.345
_2073_,25.3
_3328_,25.3
RF.reg_arr\[29\]\[1\],25.26
RF.reg_arr\[6\]\[4\],25.235
_2407_,25.215
RF.reg_arr\[7\]\[4\],25.18
_1100_,25.14
_2096_,25.14
_2115_,25.14
_1823_,25.12
_1889_,25.1
RF.reg_arr\[18\]\[23\],25.075
RF.reg_arr\[8\]\[7\],25.06
RF.reg_arr\[4\]\[18\],25.05
_2685_,25.04
RF.reg_arr\[0\]\[20\],25.02
RF.reg_arr\[3\]\[28\],25.02
RF.reg_arr\[22\]\[28\],25.01
RF.reg_arr\[25\]\[18\],24.98
RF.reg_arr\[16\]\[31\],24.94
RF.reg_arr\[20\]\[1\],24.94
net366,24.9
_2601_,24.89
RF.reg_arr\[17\]\[10\],24.88
RF.reg_arr\[25\]\[5\],24.88
_1875_,24.88
RF.reg_arr\[26\]\[28\],24.865
RF.reg_arr\[12\]\[14\],24.86
RF.reg_arr\[4\]\[20\],24.84
_2231_,24.84
_1112_,24.8
RF.reg_arr\[13\]\[24\],24.76
RF.reg_arr\[24\]\[14\],24.76
RF.reg_arr\[17\]\[23\],24.72
RF.reg_arr\[4\]\[25\],24.72
_2780_,24.72
_2902_,24.72
RF.reg_arr\[12\]\[5\],24.7
_1998_,24.7
RF.reg_arr\[28\]\[9\],24.68
RF.reg_arr\[5\]\[6\],24.68
RF.reg_arr\[16\]\[5\],24.66
RF.reg_arr\[5\]\[8\],24.66
_1654_,24.66
RF.reg_arr\[3\]\[22\],24.64
RF.reg_arr\[5\]\[19\],24.64
RF.reg_arr\[14\]\[11\],24.635
RF.reg_arr\[9\]\[9\],24.62
RF.reg_arr\[13\]\[22\],24.6
RF.reg_arr\[3\]\[26\],24.58
RF.reg_arr\[18\]\[18\],24.575
RF.reg_arr\[27\]\[8\],24.53
_1710_,24.52
net69,24.5
RF.reg_arr\[22\]\[6\],24.49
RF.reg_arr\[11\]\[2\],24.48
_2005_,24.46
RF.reg_arr\[10\]\[17\],24.455
RF.reg_arr\[31\]\[27\],24.43
RF.reg_arr\[22\]\[11\],24.405
RF.reg_arr\[26\]\[16\],24.395
RF.reg_arr\[17\]\[9\],24.34
RF.reg_arr\[13\]\[26\],24.32
RF.reg_arr\[31\]\[16\],24.32
RF.reg_arr\[4\]\[28\],24.32
RF.reg_arr\[13\]\[1\],24.3
_1934_,24.3
_2441_,24.3
RF.reg_arr\[16\]\[9\],24.26
RF.reg_arr\[6\]\[17\],24.23
_2245_,24.22
RF.reg_arr\[10\]\[18\],24.205
RF.reg_arr\[15\]\[2\],24.2
RF.reg_arr\[20\]\[20\],24.2
_2265_,24.2
RF.reg_arr\[10\]\[23\],24.195
RF.reg_arr\[22\]\[8\],24.195
_1408_,24.18
RF.reg_arr\[6\]\[11\],24.17
_2831_,24.16
RF.reg_arr\[0\]\[12\],24.15
RF.reg_arr\[23\]\[29\],24.14
_1010_,24.12
RF.reg_arr\[29\]\[14\],24.1
_2821_,24.1
RF.reg_arr\[12\]\[12\],24.08
RF.reg_arr\[26\]\[13\],24.055
_1279_,24.05
RF.reg_arr\[17\]\[19\],24.04
RF.reg_arr\[8\]\[6\],24.04
RF.reg_arr\[2\]\[2\],24.03
RF.reg_arr\[12\]\[22\],23.98
RF.reg_arr\[1\]\[21\],23.98
_1927_,23.98
RF.reg_arr\[14\]\[6\],23.975
_1469_,23.96
RF.reg_arr\[16\]\[22\],23.94
RF.reg_arr\[17\]\[31\],23.92
RF.reg_arr\[10\]\[26\],23.91
_2527_,23.9
RF.reg_arr\[5\]\[24\],23.89
RF.reg_arr\[0\]\[8\],23.88
RF.reg_arr\[22\]\[27\],23.875
RF.reg_arr\[8\]\[5\],23.86
RF.reg_arr\[7\]\[31\],23.84
RF.reg_arr\[15\]\[29\],23.8
RF.reg_arr\[13\]\[5\],23.78
RF.reg_arr\[14\]\[0\],23.76
RF.reg_arr\[25\]\[14\],23.76
RF.reg_arr\[11\]\[10\],23.74
RF.reg_arr\[25\]\[16\],23.74
RF.reg_arr\[0\]\[1\],23.72
RF.reg_arr\[29\]\[21\],23.72
RF.reg_arr\[20\]\[26\],23.7
_2110_,23.7
_2375_,23.7
_2183_,23.68
RF.reg_arr\[15\]\[4\],23.66
RF.reg_arr\[19\]\[1\],23.66
_1995_,23.66
RF.reg_arr\[30\]\[15\],23.655
_0664_,23.605
RF.reg_arr\[12\]\[23\],23.6
RF.reg_arr\[13\]\[14\],23.6
RF.reg_arr\[9\]\[1\],23.6
RF.reg_arr\[12\]\[15\],23.55
RF.reg_arr\[26\]\[29\],23.55
_2687_,23.54
RF.reg_arr\[2\]\[10\],23.53
_2293_,23.52
RF.reg_arr\[19\]\[31\],23.46
RF.reg_arr\[8\]\[21\],23.46
RF.reg_arr\[2\]\[0\],23.45
_2693_,23.435
RF.reg_arr\[4\]\[12\],23.42
RF.reg_arr\[30\]\[25\],23.41
RF.reg_arr\[8\]\[0\],23.4
_2250_,23.4
RF.reg_arr\[17\]\[6\],23.38
RF.reg_arr\[4\]\[17\],23.38
RF.reg_arr\[24\]\[21\],23.36
RF.reg_arr\[17\]\[1\],23.3
RF.reg_arr\[24\]\[6\],23.3
RF.reg_arr\[9\]\[5\],23.3
RF.reg_arr\[30\]\[22\],23.295
RF.reg_arr\[24\]\[29\],23.28
RF.reg_arr\[28\]\[25\],23.26
RF.reg_arr\[29\]\[8\],23.26
RF.reg_arr\[27\]\[29\],23.24
RF.reg_arr\[10\]\[19\],23.23
RF.reg_arr\[24\]\[3\],23.22
RF.reg_arr\[27\]\[22\],23.22
RF.reg_arr\[27\]\[25\],23.22
RF.reg_arr\[16\]\[16\],23.2
RF.reg_arr\[16\]\[29\],23.18
RF.reg_arr\[4\]\[6\],23.18
RF.reg_arr\[6\]\[28\],23.18
RF.reg_arr\[7\]\[29\],23.17
RF.reg_arr\[21\]\[23\],23.16
RF.reg_arr\[9\]\[6\],23.14
RF.reg_arr\[28\]\[1\],23.12
RF.reg_arr\[8\]\[31\],23.1
_1350_,23.08
RF.reg_arr\[27\]\[24\],22.96
_1869_,22.96
_2509_,22.96
_2101_,22.92
_2155_,22.92
RF.reg_arr\[20\]\[14\],22.88
RF.reg_arr\[21\]\[31\],22.88
_1297_,22.88
_1661_,22.88
RF.reg_arr\[2\]\[15\],22.87
RF.reg_arr\[20\]\[10\],22.82
RF.reg_arr\[29\]\[27\],22.82
_1268_,22.82
RF.reg_arr\[20\]\[21\],22.8
RF.reg_arr\[9\]\[7\],22.8
RF.reg_arr\[21\]\[12\],22.78
RF.reg_arr\[23\]\[23\],22.76
_2084_,22.76
RF.reg_arr\[6\]\[18\],22.755
RF.reg_arr\[22\]\[30\],22.72
_2289_,22.7
RF.reg_arr\[23\]\[13\],22.68
RF.reg_arr\[14\]\[15\],22.65
RF.reg_arr\[19\]\[6\],22.64
RF.reg_arr\[30\]\[7\],22.625
RF.reg_arr\[14\]\[25\],22.59
RF.reg_arr\[23\]\[26\],22.59
RF.reg_arr\[24\]\[7\],22.58
_1920_,22.575
RF.reg_arr\[16\]\[18\],22.56
_1743_,22.56
RF.reg_arr\[26\]\[7\],22.54
RF.reg_arr\[20\]\[5\],22.52
RF.reg_arr\[23\]\[19\],22.52
RF.reg_arr\[6\]\[8\],22.515
RF.reg_arr\[22\]\[18\],22.47
RF.reg_arr\[31\]\[14\],22.46
RF.reg_arr\[15\]\[21\],22.44
_3305_,22.44
RF.reg_arr\[15\]\[25\],22.42
RF.reg_arr\[19\]\[14\],22.42
_1748_,22.42
RF.reg_arr\[17\]\[15\],22.38
_1240_,22.36
RF.reg_arr\[12\]\[28\],22.34
RF.reg_arr\[4\]\[10\],22.34
RF.reg_arr\[3\]\[30\],22.32
_2219_,22.32
RF.reg_arr\[10\]\[9\],22.31
RF.reg_arr\[26\]\[31\],22.28
_1782_,22.28
_1940_,22.28
RF.reg_arr\[2\]\[24\],22.27
_2327_,22.26
RF.reg_arr\[12\]\[7\],22.24
RF.reg_arr\[20\]\[6\],22.22
RF.reg_arr\[27\]\[19\],22.22
_2844_,22.22
RF.reg_arr\[25\]\[21\],22.2
_2510_,22.2
_3342_,22.2
RF.reg_arr\[21\]\[14\],22.18
RF.reg_arr\[23\]\[25\],22.18
RF.reg_arr\[29\]\[7\],22.18
RF.reg_arr\[9\]\[8\],22.18
RF.reg_arr\[11\]\[12\],22.16
RF.reg_arr\[12\]\[19\],22.16
_2440_,22.16
RF.reg_arr\[2\]\[23\],22.15
_1178_,22.12
RF.reg_arr\[2\]\[3\],22.11
RF.reg_arr\[12\]\[25\],22.08
RF.reg_arr\[31\]\[30\],22.08
_2254_,22.08
_1193_,22.06
RF.reg_arr\[8\]\[24\],22.04
_2237_,22.04
_2833_,22.04
RF.reg_arr\[31\]\[11\],22.02
RF.reg_arr\[25\]\[11\],22
RF.reg_arr\[29\]\[17\],22
RF.reg_arr\[11\]\[13\],21.96
RF.reg_arr\[12\]\[3\],21.96
RF.reg_arr\[8\]\[12\],21.96
_1512_,21.94
RF.reg_arr\[18\]\[29\],21.93
RF.reg_arr\[5\]\[16\],21.92
RF.reg_arr\[8\]\[8\],21.92
_1930_,21.92
_2679_,21.92
_2369_,21.9
RF.reg_arr\[21\]\[25\],21.86
RF.reg_arr\[4\]\[21\],21.86
net66,21.86
RF.reg_arr\[14\]\[17\],21.845
_2677_,21.82
_2438_,21.8
RF.reg_arr\[17\]\[11\],21.78
RF.reg_arr\[3\]\[29\],21.78
_1388_,21.78
RF.reg_arr\[0\]\[11\],21.76
RF.reg_arr\[19\]\[0\],21.76
RF.reg_arr\[1\]\[0\],21.74
RF.reg_arr\[26\]\[18\],21.73
RF.reg_arr\[2\]\[1\],21.73
RF.reg_arr\[12\]\[13\],21.72
clknet_leaf_54_CLK,21.72
_2890_,21.7
RF.reg_arr\[27\]\[27\],21.68
RF.reg_arr\[28\]\[23\],21.68
RF.reg_arr\[5\]\[27\],21.68
RF.reg_arr\[3\]\[18\],21.66
_2323_,21.64
RF.reg_arr\[10\]\[22\],21.635
RF.reg_arr\[31\]\[18\],21.6
RF.reg_arr\[10\]\[10\],21.59
RF.reg_arr\[15\]\[20\],21.58
RF.reg_arr\[31\]\[9\],21.58
_2331_,21.58
RF.reg_arr\[0\]\[2\],21.54
RF.reg_arr\[9\]\[4\],21.54
_1280_,21.54
RF.reg_arr\[16\]\[6\],21.52
RF.reg_arr\[24\]\[11\],21.52
RF.reg_arr\[7\]\[30\],21.52
RF.reg_arr\[15\]\[26\],21.5
RF.reg_arr\[23\]\[9\],21.5
RF.reg_arr\[30\]\[5\],21.49
_2487_,21.48
RF.reg_arr\[17\]\[5\],21.44
RF.reg_arr\[17\]\[7\],21.44
RF.reg_arr\[5\]\[23\],21.42
RF.reg_arr\[5\]\[28\],21.42
RF.reg_arr\[8\]\[15\],21.42
RF.reg_arr\[1\]\[7\],21.4
RF.reg_arr\[23\]\[22\],21.4
RF.reg_arr\[5\]\[5\],21.38
RF.reg_arr\[10\]\[28\],21.375
_0818_,21.365
RF.reg_arr\[20\]\[30\],21.36
_1190_,21.36
_1363_,21.36
RF.reg_arr\[8\]\[28\],21.34
_2368_,21.34
RF.reg_arr\[8\]\[27\],21.32
RF.reg_arr\[16\]\[0\],21.3
RF.reg_arr\[4\]\[0\],21.28
RF.reg_arr\[25\]\[25\],21.26
_1056_,21.23
_2362_,21.22
RF.reg_arr\[26\]\[15\],21.2
RF.reg_arr\[26\]\[6\],21.155
RF.reg_arr\[28\]\[28\],21.12
RF.reg_arr\[4\]\[16\],21.12
RF.reg_arr\[5\]\[21\],21.12
RF.reg_arr\[5\]\[3\],21.12
RF.reg_arr\[9\]\[29\],21.12
_1036_,21.12
_2605_,21.12
_2926_,21.12
RF.reg_arr\[20\]\[11\],21.1
RF.reg_arr\[15\]\[5\],21.06
RF.reg_arr\[12\]\[26\],21.04
RF.reg_arr\[27\]\[31\],21.04
RF.reg_arr\[0\]\[4\],21.02
_1784_,21.02
RF.reg_arr\[5\]\[31\],21
RF.reg_arr\[30\]\[20\],20.99
net1035,20.98
RF.reg_arr\[11\]\[18\],20.96
RF.reg_arr\[19\]\[19\],20.96
RF.reg_arr\[2\]\[5\],20.955
RF.reg_arr\[10\]\[15\],20.92
RF.reg_arr\[13\]\[29\],20.92
RF.reg_arr\[19\]\[29\],20.92
RF.reg_arr\[20\]\[15\],20.92
RF.reg_arr\[1\]\[12\],20.9
RF.reg_arr\[8\]\[10\],20.9
RF.reg_arr\[9\]\[21\],20.9
RF.reg_arr\[18\]\[14\],20.87
RF.reg_arr\[26\]\[1\],20.87
_1436_,20.84
RF.reg_arr\[10\]\[20\],20.835
RF.reg_arr\[16\]\[10\],20.82
_2169_,20.82
RF.reg_arr\[18\]\[0\],20.81
_2726_,20.8
_1405_,20.78
RF.reg_arr\[28\]\[3\],20.76
RF.reg_arr\[4\]\[30\],20.74
RF.reg_arr\[26\]\[2\],20.735
RF.reg_arr\[6\]\[20\],20.735
_0381_,20.705
RF.reg_arr\[13\]\[12\],20.7
RF.reg_arr\[17\]\[26\],20.7
_2762_,20.69
_1742_,20.685
RF.reg_arr\[7\]\[5\],20.68
RF.reg_arr\[22\]\[5\],20.665
RF.reg_arr\[13\]\[6\],20.66
RF.reg_arr\[1\]\[29\],20.66
RF.reg_arr\[20\]\[12\],20.66
RF.reg_arr\[0\]\[13\],20.62
RF.reg_arr\[4\]\[2\],20.6
_2884_,20.6
RF.reg_arr\[18\]\[10\],20.595
_2190_,20.58
RF.reg_arr\[22\]\[9\],20.57
RF.reg_arr\[27\]\[26\],20.56
_1806_,20.56
RF.reg_arr\[20\]\[0\],20.54
_1396_,20.54
RF.reg_arr\[6\]\[21\],20.51
RF.reg_arr\[30\]\[23\],20.505
_1453_,20.5
_2700_,20.5
RF.reg_arr\[18\]\[5\],20.475
RF.reg_arr\[23\]\[20\],20.46
RF.reg_arr\[4\]\[31\],20.46
_2717_,20.46
RF.reg_arr\[5\]\[4\],20.44
net68,20.44
RF.reg_arr\[24\]\[25\],20.42
_2036_,20.42
RF.reg_arr\[14\]\[3\],20.41
RF.reg_arr\[18\]\[19\],20.39
RF.reg_arr\[29\]\[15\],20.38
_1775_,20.38
_2878_,20.36
RF.reg_arr\[5\]\[9\],20.34
RF.reg_arr\[9\]\[27\],20.34
_1762_,20.34
_2315_,20.32
RF.reg_arr\[14\]\[31\],20.31
RF.reg_arr\[11\]\[11\],20.28
RF.reg_arr\[25\]\[7\],20.28
_2382_,20.28
_2751_,20.28
RF.reg_arr\[14\]\[2\],20.255
RF.reg_arr\[5\]\[0\],20.24
_1140_,20.24
_2258_,20.24
_1843_,20.22
_1180_,20.21
RF.reg_arr\[29\]\[12\],20.18
_1054_,20.18
RF.reg_arr\[23\]\[31\],20.17
RF.reg_arr\[19\]\[30\],20.16
RF.reg_arr\[23\]\[3\],20.16
RF.reg_arr\[26\]\[30\],20.16
_2637_,20.16
RF.reg_arr\[26\]\[24\],20.155
net1124,20.14
_2373_,20.12
RF.reg_arr\[2\]\[22\],20.11
RF.reg_arr\[5\]\[14\],20.08
RF.reg_arr\[12\]\[6\],20.04
RF.reg_arr\[24\]\[5\],20
RF.reg_arr\[26\]\[14\],19.99
_0402_,19.985
_1706_,19.98
RF.reg_arr\[6\]\[1\],19.975
_2255_,19.97
RF.reg_arr\[7\]\[18\],19.94
_1261_,19.94
RF.reg_arr\[0\]\[24\],19.92
_2557_,19.92
RF.reg_arr\[6\]\[31\],19.9
RF.reg_arr\[9\]\[0\],19.9
RF.reg_arr\[13\]\[21\],19.86
RF.reg_arr\[19\]\[13\],19.86
_1155_,19.86
_1897_,19.86
_2865_,19.86
RF.reg_arr\[22\]\[13\],19.85
_1194_,19.84
RF.reg_arr\[15\]\[23\],19.82
_1312_,19.8
RF.reg_arr\[1\]\[4\],19.78
RF.reg_arr\[3\]\[7\],19.78
_2312_,19.78
RF.reg_arr\[23\]\[12\],19.76
_1931_,19.76
_2802_,19.76
RF.reg_arr\[13\]\[3\],19.74
RF.reg_arr\[5\]\[20\],19.74
RF.reg_arr\[30\]\[9\],19.73
RF.reg_arr\[1\]\[1\],19.7
RF.reg_arr\[24\]\[1\],19.7
RF.reg_arr\[8\]\[16\],19.7
RF.reg_arr\[19\]\[11\],19.68
RF.reg_arr\[27\]\[18\],19.68
RF.reg_arr\[24\]\[23\],19.66
_2754_,19.66
_2528_,19.64
RF.reg_arr\[10\]\[5\],19.635
_2845_,19.62
RF.reg_arr\[8\]\[3\],19.6
_2672_,19.6
RF.reg_arr\[30\]\[29\],19.59
RF.reg_arr\[0\]\[22\],19.58
RF.reg_arr\[23\]\[5\],19.58
RF.reg_arr\[3\]\[13\],19.58
RF.reg_arr\[2\]\[11\],19.575
RF.reg_arr\[16\]\[26\],19.54
RF.reg_arr\[20\]\[23\],19.54
RF.reg_arr\[25\]\[23\],19.54
RF.reg_arr\[3\]\[31\],19.54
_2224_,19.54
RF.reg_arr\[1\]\[17\],19.52
RF.reg_arr\[10\]\[3\],19.49
RF.reg_arr\[23\]\[21\],19.48
RF.reg_arr\[31\]\[7\],19.48
_1705_,19.48
_2793_,19.48
RF.reg_arr\[16\]\[2\],19.44
RF.reg_arr\[7\]\[0\],19.44
RF.reg_arr\[24\]\[22\],19.42
RF.reg_arr\[17\]\[17\],19.4
RF.reg_arr\[8\]\[4\],19.4
_1299_,19.4
_1651_,19.4
_1902_,19.4
net515,19.4
RF.reg_arr\[12\]\[17\],19.36
RF.reg_arr\[11\]\[25\],19.32
RF.reg_arr\[5\]\[29\],19.32
RF.reg_arr\[17\]\[0\],19.28
RF.reg_arr\[25\]\[9\],19.28
RF.reg_arr\[5\]\[22\],19.28
_1385_,19.26
_2319_,19.26
RF.reg_arr\[14\]\[19\],19.255
RF.reg_arr\[22\]\[12\],19.255
RF.reg_arr\[26\]\[26\],19.25
RF.reg_arr\[31\]\[10\],19.24
RF.reg_arr\[5\]\[15\],19.24
_2606_,19.24
RF.reg_arr\[18\]\[2\],19.235
RF.reg_arr\[7\]\[7\],19.23
RF.reg_arr\[29\]\[0\],19.2
_1245_,19.2
_3133_,19.2
RF.reg_arr\[4\]\[7\],19.18
_2480_,19.18
RF.reg_arr\[6\]\[22\],19.175
RF.reg_arr\[28\]\[19\],19.16
_1368_,19.14
RF.reg_arr\[25\]\[3\],19.12
RF.reg_arr\[28\]\[20\],19.1
RF.reg_arr\[7\]\[25\],19.1
_1697_,19.07
RF.reg_arr\[9\]\[17\],19.06
_2629_,19.06
net419,19.06
RF.reg_arr\[14\]\[16\],19.04
RF.reg_arr\[18\]\[3\],19.04
RF.reg_arr\[18\]\[22\],19.03
RF.reg_arr\[24\]\[0\],19.02
RF.reg_arr\[17\]\[21\],19
RF.reg_arr\[7\]\[17\],19
_2107_,19
_2647_,19
RF.reg_arr\[0\]\[16\],18.98
RF.reg_arr\[12\]\[24\],18.98
_2892_,18.975
RF.reg_arr\[1\]\[11\],18.96
RF.reg_arr\[28\]\[14\],18.96
RF.reg_arr\[3\]\[4\],18.96
_2052_,18.96
RF.reg_arr\[18\]\[30\],18.9
RF.reg_arr\[1\]\[5\],18.86
_1081_,18.85
_1531_,18.84
RF.reg_arr\[24\]\[24\],18.82
_2484_,18.82
RF.reg_arr\[25\]\[12\],18.8
RF.reg_arr\[19\]\[10\],18.78
RF.reg_arr\[21\]\[8\],18.78
RF.reg_arr\[23\]\[28\],18.78
RF.reg_arr\[5\]\[11\],18.78
_2747_,18.74
_2090_,18.72
net313,18.72
RF.reg_arr\[10\]\[4\],18.715
_2182_,18.7
RF.reg_arr\[19\]\[12\],18.68
RF.reg_arr\[21\]\[0\],18.64
RF.reg_arr\[29\]\[3\],18.64
RF.reg_arr\[22\]\[26\],18.635
RF.reg_arr\[10\]\[29\],18.61
_0183_,18.605
RF.reg_arr\[11\]\[4\],18.6
RF.reg_arr\[17\]\[30\],18.6
_2504_,18.6
_1960_,18.58
_1341_,18.575
RF.reg_arr\[16\]\[21\],18.56
_2404_,18.56
RF.reg_arr\[26\]\[17\],18.535
_1184_,18.52
_2133_,18.5
_2673_,18.48
RF.reg_arr\[28\]\[7\],18.47
RF.reg_arr\[20\]\[29\],18.46
RF.reg_arr\[24\]\[8\],18.44
_1394_,18.44
RF.reg_arr\[6\]\[27\],18.435
RF.reg_arr\[2\]\[25\],18.41
RF.reg_arr\[13\]\[15\],18.4
RF.reg_arr\[28\]\[5\],18.4
_2341_,18.4
RF.reg_arr\[13\]\[27\],18.36
RF.reg_arr\[1\]\[10\],18.36
_1719_,18.36
_2727_,18.36
RF.reg_arr\[2\]\[17\],18.35
_2740_,18.34
RF.reg_arr\[21\]\[29\],18.33
RF.reg_arr\[19\]\[23\],18.32
RF.reg_arr\[31\]\[21\],18.32
RF.reg_arr\[3\]\[2\],18.32
_1965_,18.32
RF.reg_arr\[2\]\[28\],18.31
_2950_,18.3
RF.reg_arr\[7\]\[1\],18.28
_2147_,18.26
RF.reg_arr\[26\]\[23\],18.25
RF.reg_arr\[1\]\[15\],18.24
RF.reg_arr\[6\]\[2\],18.235
RF.reg_arr\[10\]\[12\],18.23
RF.reg_arr\[6\]\[0\],18.23
_1665_,18.21
RF.reg_arr\[13\]\[28\],18.2
RF.reg_arr\[19\]\[3\],18.2
_2776_,18.2
_1419_,18.14
_2342_,18.14
RF.reg_arr\[27\]\[17\],18.12
_2662_,18.12
RF.reg_arr\[6\]\[5\],18.115
RF.reg_arr\[0\]\[18\],18.06
_1337_,18.06
_2730_,18.06
_1410_,18.04
RF.reg_arr\[0\]\[5\],18.02
RF.reg_arr\[25\]\[0\],18.02
_2735_,18.02
RF.reg_arr\[9\]\[2\],18
_1353_,17.98
RF.reg_arr\[25\]\[22\],17.96
_2008_,17.94
RF.reg_arr\[16\]\[23\],17.92
RF.reg_arr\[4\]\[15\],17.92
_2706_,17.92
RF.reg_arr\[28\]\[11\],17.9
_1463_,17.9
RF.reg_arr\[20\]\[28\],17.88
RF.reg_arr\[23\]\[6\],17.86
RF.reg_arr\[27\]\[14\],17.86
RF.reg_arr\[9\]\[11\],17.86
RF.reg_arr\[15\]\[15\],17.84
RF.reg_arr\[31\]\[26\],17.83
RF.reg_arr\[24\]\[26\],17.82
_1030_,17.8
RF.reg_arr\[2\]\[9\],17.79
RF.reg_arr\[14\]\[7\],17.785
RF.reg_arr\[11\]\[9\],17.78
RF.reg_arr\[13\]\[4\],17.78
RF.reg_arr\[7\]\[8\],17.78
RF.reg_arr\[3\]\[6\],17.74
RF.reg_arr\[28\]\[29\],17.72
_1098_,17.72
_1472_,17.72
RF.reg_arr\[17\]\[22\],17.7
RF.reg_arr\[12\]\[11\],17.68
_1162_,17.68
RF.reg_arr\[28\]\[6\],17.64
RF.reg_arr\[3\]\[3\],17.62
_2389_,17.6
RF.reg_arr\[27\]\[7\],17.57
_2452_,17.54
RF.reg_arr\[7\]\[14\],17.52
_1575_,17.52
_0797_,17.505
RF.reg_arr\[21\]\[9\],17.5
RF.reg_arr\[1\]\[8\],17.48
RF.reg_arr\[9\]\[14\],17.48
RF.reg_arr\[9\]\[15\],17.48
_1219_,17.48
_1455_,17.48
RF.reg_arr\[23\]\[2\],17.46
_2470_,17.46
RF.reg_arr\[13\]\[7\],17.44
RF.reg_arr\[20\]\[4\],17.44
RF.reg_arr\[5\]\[1\],17.42
_2782_,17.42
RF.reg_arr\[14\]\[22\],17.415
RF.reg_arr\[19\]\[26\],17.4
RF.reg_arr\[1\]\[16\],17.4
_2907_,17.4
RF.reg_arr\[0\]\[21\],17.38
RF.reg_arr\[17\]\[29\],17.37
RF.reg_arr\[28\]\[21\],17.36
RF.reg_arr\[4\]\[23\],17.36
_2275_,17.36
RF.reg_arr\[11\]\[5\],17.34
RF.reg_arr\[14\]\[13\],17.34
RF.reg_arr\[15\]\[14\],17.32
RF.reg_arr\[23\]\[24\],17.32
_1384_,17.3
RF.reg_arr\[10\]\[27\],17.285
RF.reg_arr\[11\]\[15\],17.28
RF.reg_arr\[1\]\[14\],17.28
RF.reg_arr\[23\]\[7\],17.28
RF.reg_arr\[27\]\[11\],17.25
_2414_,17.22
RF.reg_arr\[6\]\[14\],17.21
RF.reg_arr\[29\]\[24\],17.2
RF.reg_arr\[9\]\[24\],17.18
_1202_,17.18
_2031_,17.18
_2625_,17.18
RF.reg_arr\[21\]\[6\],17.14
RF.reg_arr\[24\]\[20\],17.14
RF.reg_arr\[10\]\[13\],17.135
RF.reg_arr\[6\]\[15\],17.105
RF.reg_arr\[20\]\[18\],17.1
_2118_,17.1
_1655_,17.06
_2578_,17.06
RF.reg_arr\[18\]\[7\],17.03
RF.reg_arr\[16\]\[30\],17.02
RF.reg_arr\[29\]\[26\],17.02
_1447_,17.02
_2154_,17.02
RF.reg_arr\[0\]\[0\],16.98
RF.reg_arr\[9\]\[30\],16.98
RF.reg_arr\[18\]\[12\],16.97
RF.reg_arr\[3\]\[19\],16.97
RF.reg_arr\[0\]\[31\],16.94
RF.reg_arr\[19\]\[24\],16.94
RF.reg_arr\[1\]\[27\],16.94
RF.reg_arr\[23\]\[1\],16.94
RF.reg_arr\[25\]\[13\],16.94
RF.reg_arr\[9\]\[3\],16.94
net119,16.94
_1485_,16.92
_1561_,16.92
net894,16.92
RF.reg_arr\[14\]\[4\],16.915
RF.reg_arr\[11\]\[16\],16.9
RF.reg_arr\[11\]\[1\],16.9
RF.reg_arr\[1\]\[30\],16.9
_2575_,16.9
_2832_,16.9
RF.reg_arr\[25\]\[4\],16.88
_2626_,16.88
RF.reg_arr\[18\]\[8\],16.875
RF.reg_arr\[25\]\[28\],16.86
_2045_,16.86
RF.reg_arr\[10\]\[2\],16.85
_2621_,16.84
RF.reg_arr\[10\]\[7\],16.825
_1983_,16.8
RF.reg_arr\[18\]\[21\],16.765
RF.reg_arr\[7\]\[2\],16.76
_1491_,16.76
_4011_,16.76
_4150_,16.72
RF.reg_arr\[0\]\[23\],16.68
_2758_,16.68
RF.reg_arr\[24\]\[9\],16.66
RF.reg_arr\[25\]\[15\],16.64
_2872_,16.64
RF.reg_arr\[26\]\[21\],16.625
RF.reg_arr\[10\]\[31\],16.57
RF.reg_arr\[21\]\[13\],16.56
_2417_,16.56
RF.reg_arr\[10\]\[6\],16.555
_1233_,16.54
_1430_,16.54
RF.reg_arr\[16\]\[15\],16.52
RF.reg_arr\[19\]\[25\],16.52
RF.reg_arr\[21\]\[16\],16.52
RF.reg_arr\[23\]\[16\],16.52
RF.reg_arr\[3\]\[8\],16.52
_2664_,16.52
_2840_,16.52
net757,16.5
RF.reg_arr\[9\]\[16\],16.495
RF.reg_arr\[27\]\[4\],16.48
_1713_,16.48
_1459_,16.46
_2877_,16.46
RF.reg_arr\[10\]\[8\],16.455
RF.reg_arr\[15\]\[3\],16.44
