net,length_um
RF0.regs\[7\]\[12\],12.38
_1830_,12.37
RF0.regs\[2\]\[17\],12.335
RF0.regs\[20\]\[25\],12.32
_1637_,12.32
net58,12.3
_0464_,12.28
RF0.regs\[6\]\[19\],12.265
_1033_,12.26
_1234_,12.26
_1843_,12.26
_1488_,12.24
_2258_,12.24
RF0.regs\[2\]\[15\],12.2
_1205_,12.2
_1793_,12.18
_1497_,12.16
_1600_,12.16
_1757_,12.12
_1897_,12.12
_2204_,12.12
_2268_,12.12
RF0.regs\[12\]\[13\],12.11
_2327_,12.1
_1805_,12.095
RF0.regs\[20\]\[2\],12.08
_1870_,12.08
_2213_,12.06
RF0.regs\[20\]\[1\],12.04
RF0.regs\[6\]\[10\],12.04
_1339_,12.04
_0772_,12.025
IM0.addr\[31\],12
RF0.regs\[5\]\[28\],12
Result[16],11.94
Result[19],11.94
Result[20],11.94
_1672_,11.94
_0760_,11.92
_1596_,11.92
_0921_,11.9
_0954_,11.88
net153,11.88
_0473_,11.84
net166,11.84
_2285_,11.82
_0052_,11.81
_1318_,11.8
_1442_,11.79
_0509_,11.74
_1564_,11.74
_2478_,11.74
net39,11.74
_0003_,11.715
_0941_,11.7
RF0.regs\[2\]\[20\],11.66
_1456_,11.66
IM0.addr\[17\],11.65
_1541_,11.62
_1411_,11.6
_1562_,11.6
_2375_,11.6
net214,11.6
_0949_,11.58
_1713_,11.58
_1767_,11.56
RF0.regs\[7\]\[5\],11.54
RF0.regs\[10\]\[11\],11.5
RF0.regs\[2\]\[28\],11.46
RF0.regs\[2\]\[6\],11.42
_1455_,11.42
_0573_,11.4
RF0.regs\[2\]\[26\],11.385
IM0.addr\[28\],11.38
_0125_,11.38
_1777_,11.365
_1194_,11.32
_1835_,11.32
_1487_,11.26
_0789_,11.24
_1209_,11.24
_1557_,11.24
_1732_,11.22
_0229_,11.21
_1648_,11.2
net101,11.2
net170,11.2
IM0.addr\[14\],11.18
_1299_,11.16
_1395_,11.16
_1454_,11.16
IM0.addr\[21\],11.155
IM0.addr\[16\],11.1
_0859_,11.1
RF0.regs\[6\]\[6\],11
_0244_,11
net110,11
_1550_,10.96
_1607_,10.96
_0358_,10.95
_1625_,10.92
disp.digits\[11\],10.9
_1084_,10.88
_1320_,10.88
_0595_,10.86
_0920_,10.86
_1926_,10.86
_2170_,10.86
_1893_,10.84
IM0.addr\[12\],10.8
_2409_,10.8
_1751_,10.78
_1931_,10.78
net192,10.78
_1064_,10.74
net143,10.74
_1591_,10.72
_2161_,10.7
_1384_,10.68
_0494_,10.66
_1129_,10.66
_1143_,10.66
RF0.regs\[2\]\[18\],10.625
RF0.regs\[7\]\[4\],10.62
_1603_,10.62
_1652_,10.62
_1803_,10.62
_1048_,10.6
_2046_,10.6
Result[22],10.56
_1580_,10.54
IM0.addr\[30\],10.44
_2352_,10.44
RF0.regs\[7\]\[31\],10.405
IM0.addr\[10\],10.4
_1159_,10.4
_1190_,10.4
_1290_,10.4
_1452_,10.4
_1760_,10.4
RF0.regs\[6\]\[30\],10.36
_2004_,10.34
_2146_,10.34
_1187_,10.32
_2335_,10.32
_0630_,10.3
_1547_,10.3
_1925_,10.3
net50,10.3
_1141_,10.28
_1458_,10.28
_1709_,10.28
RF0.regs\[12\]\[7\],10.26
_1587_,10.26
RF0.regs\[20\]\[14\],10.2
_0784_,10.2
_2001_,10.2
_2009_,10.2
_2418_,10.2
net171,10.18
_0754_,10.16
_1372_,10.16
RF0.regs\[7\]\[30\],10.14
_0338_,10.12
_1782_,10.12
RF0.regs\[2\]\[5\],10.085
_2032_,10.08
_1014_,10.04
_1512_,10.04
_1703_,10.04
net60,10.04
RF0.regs\[0\]\[22\],10
_1844_,10
_1015_,9.98
_2206_,9.96
_1706_,9.94
_0803_,9.9
_1173_,9.9
an[0],9.89
_1026_,9.88
_1559_,9.88
_1654_,9.88
_1983_,9.88
IM0.addr\[7\],9.86
IM0.addr\[8\],9.86
_1597_,9.86
_2145_,9.86
_2162_,9.86
_0780_,9.855
net177,9.84
_1907_,9.82
_2184_,9.82
_2315_,9.82
_2366_,9.82
net128,9.82
_1036_,9.78
RF0.regs\[25\]\[7\],9.76
RF0.regs\[0\]\[13\],9.74
_0900_,9.74
_0932_,9.72
_0990_,9.72
_2195_,9.72
_1852_,9.7
_0432_,9.68
RF0.regs\[2\]\[8\],9.62
_0391_,9.62
_0516_,9.62
_1690_,9.62
RF0.regs\[20\]\[23\],9.585
_1430_,9.58
_2412_,9.58
_0372_,9.57
_1018_,9.54
net37,9.54
_1612_,9.52
net202,9.52
_1621_,9.5
_1328_,9.48
_1398_,9.48
net273,9.46
_0907_,9.44
_1489_,9.44
_1722_,9.44
_1778_,9.44
_2305_,9.44
net104,9.44
net269,9.44
_1248_,9.42
net40,9.42
_2038_,9.4
net132,9.4
RF0.regs\[2\]\[7\],9.38
_1537_,9.38
_1766_,9.38
_0977_,9.36
_1193_,9.36
_1544_,9.36
_2369_,9.36
net122,9.36
net167,9.36
RF0.regs\[6\]\[16\],9.34
_0129_,9.34
_2221_,9.32
IM0.addr\[26\],9.3
_0474_,9.3
_0220_,9.28
_1838_,9.28
_0402_,9.26
_0970_,9.24
_1609_,9.24
_2368_,9.24
_0762_,9.2
_1944_,9.2
_2417_,9.2
Result[18],9.18
RF0.regs\[12\]\[8\],9.155
an[1],9.15
_0389_,9.13
RF0.regs\[12\]\[10\],9.12
RF0.regs\[2\]\[16\],9.12
_1317_,9.1
_0321_,9.09
_0896_,9.08
_1784_,9.08
Result[17],9.06
Result[21],9.06
Result[23],9.06
_1536_,9.06
RF0.regs\[2\]\[4\],9.04
RF0.regs\[20\]\[3\],9.02
_0504_,9.02
_1124_,9.02
_1877_,9.02
_0385_,9.01
_0051_,8.99
_1256_,8.98
net93,8.98
Result[30],8.96
_0782_,8.96
_1546_,8.96
_1539_,8.94
_2297_,8.94
_2306_,8.94
_2382_,8.94
net242,8.94
_0390_,8.91
_1171_,8.9
_1208_,8.9
_1884_,8.9
_2033_,8.9
_2098_,8.9
_2191_,8.9
_2235_,8.9
RF0.regs\[6\]\[14\],8.88
_1916_,8.86
_2212_,8.86
_2225_,8.86
_1186_,8.84
control,8.84
_1980_,8.82
net162,8.82
net209,8.82
_0524_,8.8
_1073_,8.8
RF0.regs\[6\]\[15\],8.78
_0710_,8.78
_1720_,8.775
_0493_,8.72
_0565_,8.72
_0384_,8.71
_1934_,8.7
_1301_,8.68
_0437_,8.64
_0545_,8.62
_0567_,8.62
_0576_,8.62
_0728_,8.62
net150,8.62
_0527_,8.6
_2189_,8.6
_0894_,8.58
_2288_,8.58
_0259_,8.56
_1822_,8.56
_2112_,8.56
_0167_,8.55
_0667_,8.54
Result[28],8.53
_0512_,8.52
_1204_,8.52
_2270_,8.52
seg[1],8.51
seg[2],8.51
Result[0],8.5
Result[2],8.5
_0386_,8.49
RF0.regs\[0\]\[9\],8.48
_1882_,8.48
_2202_,8.48
_2227_,8.48
_2228_,8.48
_0583_,8.46
IM0.addr\[27\],8.44
_0902_,8.44
_1930_,8.44
_2192_,8.44
_0324_,8.42
_1520_,8.42
_0991_,8.4
_1134_,8.4
_1156_,8.4
_1594_,8.4
_2055_,8.4
_2244_,8.4
an[3],8.39
_1378_,8.38
RF0.regs\[6\]\[24\],8.36
_1730_,8.36
RF0.regs\[12\]\[2\],8.32
net212,8.3
_0561_,8.28
net255,8.28
_1090_,8.22
_1389_,8.22
_1847_,8.22
_1869_,8.22
_0392_,8.19
_0423_,8.18
_0613_,8.18
_0398_,8.16
_0559_,8.16
_0685_,8.16
RF0.regs\[7\]\[7\],8.14
disp.digits\[0\],8.14
net80,8.14
net246,8.14
_1334_,8.12
_1549_,8.12
_2416_,8.12
_1189_,8.1
_1206_,8.1
_1358_,8.1
_1566_,8.1
_1666_,8.1
_1694_,8.1
_0526_,8.06
_0563_,8.06
_2074_,8.06
_2167_,8.06
_2318_,8.06
seg[5],8.05
_1162_,8.04
_1212_,8.04
net227,8.04
_0872_,8.02
_1066_,8.02
_1145_,8.02
_1499_,8.02
RF0.regs\[12\]\[6\],7.98
_1130_,7.98
_1167_,7.98
_1420_,7.98
_2100_,7.98
_2392_,7.98
net241,7.98
IM0.addr\[29\],7.975
_1598_,7.96
_0048_,7.94
_2011_,7.94
_2215_,7.94
Result[4],7.93
_2027_,7.92
_1480_,7.9
_2127_,7.9
_0678_,7.86
_1525_,7.86
clknet_leaf_39_clk,7.86
_2016_,7.84
_0232_,7.83
_0105_,7.82
_0127_,7.82
_0388_,7.82
_1856_,7.8
Result[26],7.79
Result[29],7.79
_0116_,7.78
_0214_,7.75
_1065_,7.74
_1494_,7.74
_2408_,7.74
_0326_,7.73
_0934_,7.7
_1419_,7.7
_2174_,7.7
net69,7.7
_0008_,7.695
_0618_,7.68
_1114_,7.68
_2218_,7.68
_2263_,7.68
net148,7.68
net206,7.68
_2317_,7.66
_1935_,7.645
_0648_,7.64
_1338_,7.64
_1611_,7.64
_1943_,7.64
_2230_,7.64
_2234_,7.64
net112,7.64
net231,7.64
_0752_,7.62
_2034_,7.62
_0011_,7.61
_1260_,7.6
_1467_,7.6
_1589_,7.6
_2047_,7.6
_2109_,7.6
_2111_,7.6
_1733_,7.58
_1954_,7.58
_2091_,7.58
net125,7.58
RF0.regs\[20\]\[26\],7.56
_2226_,7.56
_2284_,7.56
net175,7.56
net223,7.56
net238,7.56
_1911_,7.54
_0751_,7.525
_1086_,7.52
_1902_,7.52
_2406_,7.52
net91,7.52
_1677_,7.5
_1903_,7.5
_2062_,7.5
seg[0],7.49
_1088_,7.48
_1824_,7.48
_0230_,7.45
RF0.regs\[6\]\[9\],7.445
_1742_,7.44
net89,7.44
_1705_,7.42
_1508_,7.4
_2085_,7.4
_0722_,7.38
_1031_,7.38
_1374_,7.38
_0498_,7.34
_0111_,7.33
_0089_,7.29
RF0.regs\[2\]\[29\],7.28
_0331_,7.27
_0242_,7.26
_0531_,7.26
RF0.regs\[6\]\[22\],7.22
_0606_,7.22
_1476_,7.22
_2049_,7.22
_2134_,7.22
_2142_,7.22
_1348_,7.2
_1558_,7.2
_0374_,7.19
IM0.addr\[25\],7.18
RF0.regs\[7\]\[8\],7.18
_0155_,7.18
_1038_,7.18
_2362_,7.18
net42,7.18
net124,7.18
_1939_,7.16
_1146_,7.12
_2283_,7.12
_2304_,7.12
net139,7.12
RF0.regs\[7\]\[23\],7.1
_0982_,7.1
_2117_,7.1
_2188_,7.1
_2238_,7.1
net152,7.1
_0644_,7.08
_1426_,7.08
_2021_,7.08
_0916_,7.06
_1198_,7.06
_1330_,7.06
_1356_,7.06
_1394_,7.06
_1599_,7.06
_1643_,7.06
_1653_,7.06
_1942_,7.06
_1991_,7.06
_2115_,7.06
_2132_,7.06
_2280_,7.06
_2338_,7.06
net95,7.06
net173,7.06
_1355_,7
RF0.regs\[2\]\[31\],6.985
IM0.addr\[18\],6.98
_1207_,6.98
_1326_,6.98
_1811_,6.98
_2365_,6.98
net86,6.96
RF0.regs\[20\]\[0\],6.94
_0732_,6.94
RF0.regs\[20\]\[22\],6.92
seg[4],6.91
_1779_,6.9
_1817_,6.9
net220,6.9
_0443_,6.88
_0609_,6.88
RF0.regs\[20\]\[27\],6.86
_0064_,6.85
_0212_,6.84
_0382_,6.83
_0383_,6.82
_0065_,6.81
_0226_,6.8
_0365_,6.8
_0753_,6.8
_1743_,6.78
_0479_,6.76
_0481_,6.76
_1131_,6.76
_1401_,6.76
_2296_,6.76
net116,6.76
_0924_,6.74
_1201_,6.72
_1433_,6.72
_2158_,6.72
_2198_,6.72
net100,6.72
net228,6.72
_0192_,6.69
_2209_,6.66
_2260_,6.66
_2342_,6.66
_0715_,6.64
_1105_,6.64
_1116_,6.64
_1164_,6.64
_1492_,6.64
_1855_,6.64
_1901_,6.64
_2104_,6.64
_2151_,6.64
_2152_,6.64
_2294_,6.64
_2353_,6.64
_2359_,6.64
_2413_,6.64
net123,6.64
net249,6.64
_1107_,6.62
_0755_,6.605
RF0.regs\[6\]\[11\],6.6
_1664_,6.6
_1695_,6.6
_1736_,6.6
_1950_,6.6
_2166_,6.6
_2185_,6.6
_2236_,6.6
RF0.regs\[6\]\[18\],6.54
RF0.regs\[6\]\[26\],6.52
_1323_,6.52
_1895_,6.52
_1924_,6.52
_2372_,6.52
net172,6.52
_1616_,6.5
_0081_,6.48
_1215_,6.48
_2068_,6.48
_0201_,6.47
_1253_,6.46
Result[7],6.43
_1826_,6.42
_0040_,6.41
RF0.regs\[6\]\[23\],6.4
_0248_,6.4
_0478_,6.4
_1368_,6.4
_1385_,6.4
_1868_,6.4
_0503_,6.38
_0840_,6.38
_0281_,6.37
RF0.regs\[12\]\[15\],6.36
_1860_,6.36
_2135_,6.36
_0369_,6.35
_0627_,6.32
_1140_,6.32
_1457_,6.32
_1533_,6.32
_0758_,6.3
_1351_,6.3
_1815_,6.3
_2025_,6.3
_2106_,6.3
_2328_,6.3
_2348_,6.3
net98,6.3
net261,6.3
_0963_,6.28
_1303_,6.28
IM0.addr\[4\],6.26
_0489_,6.26
_0496_,6.26
_0553_,6.26
_0716_,6.26
_0964_,6.26
_1057_,6.26
_1658_,6.26
_2037_,6.26
_2292_,6.26
_2299_,6.26
net64,6.26
_0208_,6.25
_1044_,6.2
_2010_,6.2
_2201_,6.2
RF0.regs\[2\]\[12\],6.18
_0933_,6.18
_1046_,6.18
_1135_,6.18
_1443_,6.18
_1521_,6.18
_1617_,6.18
_1683_,6.18
_1845_,6.18
_2159_,6.18
_2240_,6.18
_2282_,6.18
net120,6.18
net248,6.18
_1050_,6.175
_0759_,6.14
_0904_,6.14
_1019_,6.14
_1213_,6.14
_2095_,6.14
_2214_,6.14
net168,6.14
_1079_,6.12
_0012_,6.11
_0143_,6.11
_0581_,6.105
_0588_,6.105
_0691_,6.105
net190,6.08
net217,6.08
_1556_,6.06
_2423_,6.06
_0994_,6.04
_1314_,6.04
_1519_,6.04
_0252_,6.02
_0747_,6.02
_2036_,6.01
_1575_,5.98
_0535_,5.96
_0607_,5.96
_0616_,5.96
_0694_,5.96
_0775_,5.96
_0190_,5.95
RF0.regs\[2\]\[1\],5.94
_0745_,5.94
_1527_,5.94
net59,5.94
_0490_,5.92
_0579_,5.92
_0643_,5.92
_0748_,5.92
_0770_,5.92
_0771_,5.92
_1708_,5.92
_0042_,5.91
_0056_,5.91
_0123_,5.91
_0172_,5.91
_0173_,5.91
_0184_,5.91
_0216_,5.91
_0345_,5.91
_0228_,5.89
_0283_,5.87
_0409_,5.86
_0684_,5.86
_1119_,5.86
_1366_,5.86
net185,5.86
net198,5.86
_0030_,5.85
_0106_,5.85
_0488_,5.84
_0546_,5.84
_0695_,5.84
_0765_,5.84
_0848_,5.84
_1095_,5.84
_1364_,5.84
_1671_,5.84
_1888_,5.84
net184,5.84
_1834_,5.82
_0979_,5.8
_1665_,5.8
_1710_,5.8
_2081_,5.8
_2101_,5.8
_2181_,5.8
_2273_,5.8
_1956_,5.78
_1872_,5.76
Result[31],5.75
an[2],5.75
_0891_,5.74
_1160_,5.74
_1963_,5.74
_0438_,5.72
_0925_,5.72
_1451_,5.72
_1712_,5.72
_1841_,5.72
_2067_,5.72
_2246_,5.72
_2376_,5.72
_2430_,5.72
net117,5.72
net145,5.72
net260,5.72
_1357_,5.68
_1728_,5.68
_1910_,5.68
_1913_,5.68
_1958_,5.68
_1966_,5.68
_2114_,5.68
_2196_,5.68
_2220_,5.68
_2247_,5.68
_2309_,5.68
_2340_,5.68
_2344_,5.68
_2434_,5.68
_0066_,5.63
net258,5.62
_0280_,5.6
_0400_,5.6
_0995_,5.6
_1360_,5.6
_1687_,5.6
net129,5.6
net253,5.58
_0062_,5.56
_0529_,5.56
_0044_,5.53
_0141_,5.53
_0700_,5.525
_1940_,5.52
net213,5.52
net219,5.52
_0395_,5.5
_0407_,5.5
_0459_,5.5
_0570_,5.5
_0660_,5.5
_0305_,5.49
_0091_,5.48
_0182_,5.46
_0240_,5.46
_0450_,5.46
_0539_,5.46
_0569_,5.46
_0596_,5.46
_0704_,5.46
_0739_,5.46
_0741_,5.46
_0768_,5.46
_0199_,5.45
_0347_,5.45
_0090_,5.43
_0102_,5.43
_0137_,5.43
Result[24],5.41
Result[27],5.41
_1428_,5.4
net211,5.4
_0387_,5.39
_0696_,5.38
_0969_,5.38
_1764_,5.38
_2141_,5.38
_2426_,5.38
net76,5.38
_0446_,5.34
_0642_,5.34
_1085_,5.34
_1188_,5.34
_1202_,5.34
_1321_,5.34
_1325_,5.34
_1332_,5.34
_1472_,5.34
_1582_,5.34
_1997_,5.34
_2019_,5.34
_2275_,5.34
_2355_,5.34
_2379_,5.34
_2381_,5.34
_2410_,5.34
net41,5.34
net49,5.34
net251,5.34
_0227_,5.33
_0288_,5.33
_1948_,5.28
_2131_,5.28
_1120_,5.26
_1122_,5.26
_1585_,5.26
_1863_,5.26
_1964_,5.26
_2334_,5.26
_2347_,5.26
_2378_,5.26
net108,5.26
_1262_,5.24
_0451_,5.225
_0210_,5.22
_0366_,5.22
_0486_,5.22
_0706_,5.22
_0981_,5.22
_2165_,5.22
_2200_,5.22
_2266_,5.22
_2303_,5.22
_2324_,5.22
net141,5.22
net147,5.22
net229,5.22
_0175_,5.21
_0731_,5.16
net195,5.16
_1153_,5.14
_1684_,5.14
_2071_,5.12
_0017_,5.1
_1474_,5.1
_0002_,5.095
Result[15],5.07
Result[25],5.07
Result[8],5.07
seg[6],5.07
_0023_,5.04
_0562_,5.04
_0693_,5.04
_0707_,5.04
_0730_,5.04
_1873_,5.04
IM0.addr\[13\],5.02
_1938_,5.02
_0448_,5
_0623_,5
_0756_,5
_1917_,5
_0113_,4.99
_0169_,4.99
_0284_,4.99
_0186_,4.97
_0870_,4.94
_1306_,4.94
_1510_,4.94
net156,4.94
_0154_,4.93
_0350_,4.93
IM0.addr\[5\],4.92
_0411_,4.92
_0555_,4.92
_0846_,4.92
_1087_,4.92
_1269_,4.92
_1285_,4.92
_1462_,4.92
_2154_,4.92
_2210_,4.92
_2295_,4.92
_2424_,4.92
net51,4.92
net188,4.92
_1388_,4.9
_2020_,4.9
_0165_,4.88
_0317_,4.88
_0538_,4.88
_1176_,4.88
_1675_,4.88
_1740_,4.88
_1813_,4.88
_1821_,4.88
_2205_,4.88
_2332_,4.88
_2374_,4.88
net207,4.88
_0027_,4.87
_0082_,4.87
_0121_,4.87
_1200_,4.82
_1590_,4.82
_2179_,4.82
_0122_,4.8
_0404_,4.8
_1172_,4.8
_1174_,4.8
_1287_,4.8
_1448_,4.8
_1449_,4.8
_1565_,4.8
_1808_,4.8
_1959_,4.8
_2006_,4.8
_2219_,4.8
_2229_,4.8
net191,4.8
net243,4.8
_0128_,4.76
_0261_,4.76
_0337_,4.76
_0363_,4.76
_0790_,4.76
_1168_,4.76
_1170_,4.76
_1178_,4.76
_1274_,4.76
_1376_,4.76
_2157_,4.76
_2298_,4.76
_2383_,4.76
net131,4.76
net250,4.76
net254,4.76
net257,4.76
seg[3],4.73
_0054_,4.68
_0605_,4.68
_0675_,4.68
_1416_,4.68
net121,4.68
_0037_,4.61
_0149_,4.61
_0769_,4.605
_2415_,4.6
_0462_,4.58
_0468_,4.58
_0491_,4.58
_0614_,4.58
_0690_,4.58
_0720_,4.58
_1831_,4.58
_0465_,4.565
_2082_,4.56
net221,4.56
_0010_,4.54
_0039_,4.54
_0521_,4.54
_0536_,4.54
_0552_,4.54
_0585_,4.54
_0631_,4.54
_0653_,4.54
_0749_,4.54
_0251_,4.53
net84,4.52
_0316_,4.51
_0327_,4.51
_0360_,4.51
_0036_,4.49
_1752_,4.49
_0744_,4.48
_1100_,4.48
_1123_,4.48
disp.digits\[3\],4.48
net53,4.48
net115,4.48
net138,4.48
_0447_,4.46
_0687_,4.46
_0717_,4.46
_0951_,4.46
_1370_,4.46
_1535_,4.46
_1851_,4.46
_2014_,4.46
_2078_,4.46
_2126_,4.46
_2133_,4.46
_2333_,4.46
net79,4.46
net119,4.46
net142,4.46
_1673_,4.44
_1960_,4.44
_0080_,4.42
_0420_,4.42
_0708_,4.42
_1060_,4.42
_2054_,4.42
_2153_,4.42
_2203_,4.42
_2243_,4.42
_2259_,4.42
_2343_,4.42
_1043_,4.41
Result[10],4.39
Result[11],4.39
Result[12],4.39
Result[13],4.39
Result[14],4.39
Result[1],4.39
Result[3],4.39
Result[5],4.39
Result[6],4.39
Result[9],4.39
_0943_,4.36
_1003_,4.36
_1336_,4.36
_1880_,4.36
_2013_,4.36
_2155_,4.36
_2176_,4.36
net72,4.36
RF0.regs\[12\]\[31\],4.34
_0238_,4.34
_0507_,4.34
_0541_,4.34
_0971_,4.34
_1154_,4.34
_1250_,4.34
_1266_,4.34
_1392_,4.34
_1399_,4.34
_1506_,4.34
_1685_,4.34
_1972_,4.34
_2064_,4.34
_2110_,4.34
_2253_,4.34
net34,4.34
net127,4.34
net230,4.34
_1686_,4.32
_0719_,4.305
_0513_,4.265
_0022_,4.22
_0308_,4.22
_0329_,4.22
_0530_,4.22
_0686_,4.22
_2024_,4.22
_2380_,4.22
_2419_,4.22
net63,4.22
_0009_,4.15
_0019_,4.15
_0025_,4.15
_0078_,4.15
_0119_,4.15
_0120_,4.15
_0189_,4.15
_0218_,4.15
net102,4.14
net174,4.14
_0059_,4.12
_0622_,4.12
_0632_,4.12
_0639_,4.12
_0647_,4.12
_0705_,4.12
_0742_,4.12
_1049_,4.12
_1316_,4.12
_0661_,4.1
_1867_,4.1
_0013_,4.08
_0028_,4.08
_0093_,4.08
_0152_,4.08
_0168_,4.08
_0221_,4.08
_0549_,4.08
_0767_,4.08
_0005_,4.065
_0185_,4.05
_0318_,4.05
_0371_,4.05
_0548_,4.02
_0676_,4.02
_1809_,4.02
_1970_,4.02
net92,4.02
net200,4.02
net222,4.02
net240,4.02
_0131_,4
_0133_,4
_0456_,4
_0556_,4
_0571_,4
_0671_,4
_0679_,4
_0713_,4
_0776_,4
_1211_,4
_1941_,4
_2216_,4
_2239_,4
_2289_,4
_2313_,4
net96,4
net205,4
_0352_,3.93
_0668_,3.925
_0368_,3.91
_2042_,3.9
_2119_,3.9
_2129_,3.9
_2164_,3.9
_2231_,3.9
_2274_,3.9
_2330_,3.9
_2339_,3.9
_2367_,3.9
_2431_,3.9
_1305_,3.88
_1414_,3.88
_1500_,3.88
_1770_,3.88
_1795_,3.88
_1899_,3.88
_1929_,3.88
_2007_,3.88
_2023_,3.88
_2079_,3.88
_2105_,3.88
_2193_,3.88
net134,3.88
net151,3.88
net161,3.88
_1531_,3.86
_0393_,3.845
_0475_,3.845
_0340_,3.81
_0004_,3.78
_2302_,3.78
_0170_,3.76
_0177_,3.76
_0200_,3.76
_0348_,3.76
_0670_,3.76
_1021_,3.76
net135,3.76
_1331_,3.74
_1642_,3.74
_0237_,3.69
_0297_,3.69
net77,3.68
_0276_,3.66
_0454_,3.66
_0495_,3.66
_0523_,3.66
_0594_,3.66
_0638_,3.66
_0657_,3.66
_0669_,3.66
_0763_,3.66
_1309_,3.66
net189,3.66
net210,3.66
_0333_,3.64
_1311_,3.64
_1689_,3.64
_0014_,3.61
_0088_,3.61
_0202_,3.59
_0359_,3.59
_0320_,3.57
_0597_,3.56
_1111_,3.56
_1701_,3.56
net73,3.56
_0425_,3.545
_0130_,3.54
_0403_,3.54
_0466_,3.54
_0485_,3.54
_0502_,3.54
_0515_,3.54
_0517_,3.54
_0518_,3.54
_0519_,3.54
_0575_,3.54
_0580_,3.54
_0608_,3.54
_0635_,3.54
_0654_,3.54
_0682_,3.54
_0697_,3.54
_0718_,3.54
_0735_,3.54
_0743_,3.54
_0918_,3.54
_0936_,3.54
_0938_,3.54
_1249_,3.54
_1725_,3.54
_1832_,3.54
_1833_,3.54
_1919_,3.54
_1946_,3.54
_2026_,3.54
_2120_,3.54
_2326_,3.54
net107,3.54
net113,3.54
net144,3.54
_0124_,3.52
_1383_,3.52
_0779_,3.465
net233,3.46
_0001_,3.44
_0702_,3.44
_0987_,3.44
_1181_,3.44
_1182_,3.44
_1768_,3.44
_2312_,3.44
net225,3.44
_0195_,3.42
_0310_,3.42
_0467_,3.42
_0533_,3.42
_0550_,3.42
_0610_,3.42
_1147_,3.42
_1235_,3.42
_1470_,3.42
_1593_,3.42
_1696_,3.42
_1862_,3.42
_1890_,3.42
_1982_,3.42
_2065_,3.42
_2139_,3.42
_2254_,3.42
_2277_,3.42
_2308_,3.42
_2358_,3.42
net43,3.42
net130,3.42
net199,3.42
_0104_,3.4
_0159_,3.4
_0655_,3.4
_0461_,3.385
_0045_,3.37
_0162_,3.37
_0144_,3.35
_1259_,3.32
net201,3.32
net262,3.32
_0100_,3.3
_0153_,3.3
_0290_,3.3
_0429_,3.3
net276,3.3
_0068_,3.23
_0098_,3.23
_0156_,3.23
_0193_,3.23
_0257_,3.23
_0436_,3.23
_1478_,3.22
net105,3.22
net140,3.22
net224,3.22
net232,3.22
net264,3.22
_0413_,3.2
_0414_,3.2
_0440_,3.2
_0492_,3.2
_0505_,3.2
_0506_,3.2
_0514_,3.2
_0617_,3.2
_0672_,3.2
_0689_,3.2
_0698_,3.2
_0714_,3.2
_0726_,3.2
_0736_,3.2
_1661_,3.2
_0096_,3.18
_0246_,3.18
_0265_,3.18
_0287_,3.15
_0295_,3.15
_0021_,3.13
_0114_,3.13
_0304_,3.13
_0634_,3.1
_1319_,3.1
_1502_,3.1
_2015_,3.1
_0399_,3.08
_0435_,3.08
_0484_,3.08
_0487_,3.08
_0544_,3.08
_0578_,3.08
_0724_,3.08
_0725_,3.08
_0740_,3.08
_0897_,3.08
_1039_,3.08
_1128_,3.08
_1354_,3.08
_1412_,3.08
_1486_,3.08
_1543_,3.08
_1574_,3.08
_1620_,3.08
_1724_,3.08
_1920_,3.08
_1961_,3.08
_2035_,3.08
_2089_,3.08
_2182_,3.08
_2351_,3.08
disp.digits\[7\],3.08
net38,3.08
net81,3.08
net111,3.08
net182,3.08
net186,3.08
net187,3.08
net197,3.08
net275,3.08
_0006_,3.065
_0336_,3.06
_0335_,3.03
_0910_,2.98
_0976_,2.98
_1034_,2.98
_1987_,2.98
_2070_,2.98
_2144_,2.98
_2156_,2.98
_2293_,2.98
_2350_,2.98
_2356_,2.98
_2370_,2.98
_2428_,2.98
net75,2.98
_0158_,2.96
_0416_,2.96
_0577_,2.96
_0692_,2.96
_0945_,2.96
_1053_,2.96
_1071_,2.96
_1112_,2.96
_1132_,2.96
_1150_,2.96
_1175_,2.96
_1402_,2.96
_1446_,2.96
_1682_,2.96
_1737_,2.96
_1804_,2.96
_1865_,2.96
_1932_,2.96
_1937_,2.96
_2108_,2.96
_2172_,2.96
_2311_,2.96
_2354_,2.96
_2429_,2.96
_2433_,2.96
disp.digits\[5\],2.96
net36,2.96
net94,2.96
net164,2.96
net268,2.96
_0457_,2.925
_0058_,2.89
net183,2.86
_0024_,2.84
_0043_,2.84
_0049_,2.84
_0071_,2.84
_0077_,2.84
_0095_,2.84
_0136_,2.84
_0138_,2.84
_0160_,2.84
_0178_,2.84
_0191_,2.84
_0194_,2.84
_0211_,2.84
_0233_,2.84
_0241_,2.84
_0247_,2.84
_0267_,2.84
_0268_,2.84
_0279_,2.84
_0286_,2.84
_0319_,2.84
_0323_,2.84
_0351_,2.84
_0353_,2.84
_0357_,2.84
_0377_,2.84
_0431_,2.84
_0499_,2.84
_0564_,2.84
_0650_,2.84
_0651_,2.84
_0677_,2.84
_1967_,2.84
net78,2.84
_0026_,2.77
_0046_,2.77
_0126_,2.77
_0204_,2.77
_0239_,2.77
_0361_,2.77
_0373_,2.77
_0378_,2.77
_1854_,2.76
net106,2.76
net169,2.76
net181,2.76
net215,2.76
net234,2.76
net245,2.76
net267,2.76
net274,2.76
_0602_,2.755
